"","location","latitude","longitude","year","precipitation_mean","mean_vapor_pressure_deficit_mean","minimum_near_surface_relative_humidity_mean","maximum_near_surface_relative_humidity_mean","surface_downwelling_solar_radiation_mean","minimum_near_surface_air_temperature_mean","maximum_near_surface_air_temperature_mean","wind_speed_at_10m_mean","wind_direcation_at_10m_mean","palmer_drought_severity_index_x_mean","palmer_drought_severity_index_y_mean","reference_grass_evapotranspiration_mean","reference_alfaalfa_evapotranspiration_mean","dead_fuel_moisture_100hour_mean","dead_fuel_moisture_1000hour_mean","NA","NA","NA"
"150",16,45.7378632,-119.1228807,"Non-virgin","Columbia Basin",2021,"2022",1.29502762430939,0.586022099447514,44.7828729281768,89.760773480663,179.29226519337,276.044198895028,288.17182320442,3.00552486187845,195.988950276243,3.91666666666667,-1.55777777777778,2.70220994475138,3.57292817679558,16.6767955801105,19.8635359116022
"151",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2013",0.544383561643836,0.987917808219178,37.5769863013699,84.5827397260274,179.06301369863,278.038082191781,291.895068493151,3.06054794520548,211.621917808219,3.3013698630137,-2.2341095890411,3.22986301369863,4.42575342465753,14.5723287671233,15.6049315068493
"152",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2014",0.666027397260274,1.06145205479452,37.8312328767123,81.0008219178082,179.426575342466,278.437534246575,292.459726027397,3.24657534246575,205.553424657534,2.45205479452055,-3.1313698630137,3.45780821917808,4.81808219178082,14.1424657534247,15.1597260273973
"153",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2015",0.586027397260274,1.13706849315068,35.5545205479452,79.492602739726,185.702739726027,279.02,293.378356164384,2.82054794520548,202.32602739726,2.02739726027397,-3.47219178082192,3.46849315068493,4.78657534246575,13.6172602739726,14.6849315068493
"154",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2016",0.780874316939891,0.981502732240437,39.2248633879781,83.4256830601093,178.947267759563,278.982240437158,292.540710382514,3.0551912568306,189.825136612022,2.97297297297297,-2.58121621621622,3.30218579234973,4.52868852459016,14.5568306010929,15.8568306010929
"155",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2017",0.868219178082192,0.967890410958904,40.6482191780822,83.4687671232877,179.452876712329,277.676712328767,291.00904109589,2.86547945205479,183.156164383562,5.93150684931507,1.2358904109589,3.1813698630137,4.31561643835617,14.8539726027397,15.9780821917808
"156",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2018",0.666849315068493,1.0212602739726,37.106301369863,81.3849315068493,181.784109589041,278.690136986301,292.446575342466,3.09808219178082,198.73698630137,3.47945205479452,-2.02342465753425,3.39890410958904,4.69123287671233,14.0906849315068,15.2684931506849
"157",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2019",0.78027397260274,0.879095890410959,42.7301369863014,85.0380821917808,181.472328767123,277.756712328767,290.577808219178,2.77452054794521,201.413698630137,7,2.40602739726027,3.13287671232877,4.23616438356164,15.3364383561644,16.8446575342466
"158",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2020",0.692896174863388,1.05918032786885,34.3945355191257,79.1185792349727,182.235792349727,278.732786885246,292.737978142076,3.30136612021858,199.956284153005,2.45205479452055,-3.01602739726027,3.47431693989071,4.84398907103825,13.2453551912568,14.3983606557377
"159",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2021",0.611232876712329,1.136,35.4002739726027,78.5569863013699,182.475616438356,278.960821917808,293.051232876712,3.10328767123288,201.238356164384,1.08219178082192,-4.41301369863014,3.53068493150685,4.90821917808219,13.4021917808219,14.2484931506849
"160",17,45.7392845,-119.1337755,"Non-virgin","Columbia Basin",2021,"2022",1.29502762430939,0.586022099447514,44.7828729281768,89.760773480663,179.29226519337,276.044198895028,288.17182320442,3.00552486187845,195.988950276243,3.91666666666667,-1.55777777777778,2.70220994475138,3.57292817679558,16.6767955801105,19.8635359116022
"161",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2013",2.09616438356164,0.33386301369863,60.0019178082192,98.6693150684931,144.748219178082,279.065205479452,288.144383561644,2.17808219178082,169.038356164384,6.84931506849315,2.33,1.90054794520548,2.25643835616438,20.3068493150685,23.9317808219178
"162",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2014",2.84602739726027,0.394328767123288,57.6290410958904,96.1430136986301,146.473698630137,279.640821917808,289.400273972603,2.51232876712329,179.202739726027,5.72602739726027,1.08931506849315,2.06109589041096,2.51260273972603,19.906301369863,23.8906849315069
"163",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2015",2.59287671232877,0.386520547945205,59.2967123287671,96.9202739726027,151.673424657534,279.921095890411,289.838630136986,2.42904109589041,182.342465753425,4.87671232876712,-0.180821917808219,2.08739726027397,2.51753424657534,19.9739726027397,23.5690410958904
"164",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2016",2.52622950819672,0.482322404371585,54.4562841530055,93.7103825136612,142.068032786885,280.541256830601,289.695081967213,2.86284153005465,190.229508196721,4.78378378378378,-0.26,2.20819672131148,2.78306010928962,19.0762295081967,23.344262295082
"165",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2017",2.22164383561644,0.455616438356164,54.8019178082192,93.2402739726027,144.153698630137,279.22904109589,288.917534246575,2.72520547945205,199.915068493151,3.78082191780822,-1.71438356164384,2.15890410958904,2.70438356164384,19.0556164383562,22.4383561643836
"166",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2018",2.46657534246575,0.412904109589041,58.5416438356164,95.2446575342466,146.851232876712,279.753698630137,289.227671232877,2.52630136986301,161.794520547945,4.46575342465753,-0.79972602739726,2.05424657534247,2.49753424657534,20.0876712328767,24.1978082191781
"167",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2019",1.81945205479452,0.389260273972603,57.7682191780822,96.9624657534247,149.045479452055,278.807123287671,288.892328767123,2.21342465753425,186.753424657534,1.06849315068493,-4.33958904109589,1.9841095890411,2.39369863013699,19.5835616438356,22.6498630136986
"168",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2020",2.52704918032787,0.422896174863388,56.6527322404372,94.9991803278689,143.10737704918,279.472950819672,288.977868852459,2.69098360655738,208.475409836066,3.31506849315068,-2.16328767123288,2.05846994535519,2.55846994535519,19.4265027322404,23.4792349726776
"169",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2021",2.66767123287671,0.469013698630137,55.8134246575342,94.5208219178082,146.040547945205,279.587123287671,289.183835616438,2.76876712328767,217.183561643836,4.27397260273973,-1.10095890410959,2.17479452054795,2.7027397260274,19.4057534246575,23.2876712328767
"170",18,48.20852,-122.33752,"Virgin","Skagit Valley",2021,"2022",2.44917127071823,0.338729281767956,59.0193370165746,94.3801104972376,136.101104972376,277.990055248619,286.258011049724,2.4585635359116,203.983425414365,6.80555555555556,2.22416666666667,1.81325966850829,2.24033149171271,19.6640883977901,25.1961325966851
"171",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2013",2.21616438356164,0.329315068493151,58.1953424657534,98.9268493150685,144.529863013699,278.812328767123,288.123561643836,2.39095890410959,169.317808219178,7.16438356164384,2.62493150684932,1.91753424657534,2.30520547945205,20.2808219178082,23.9868493150685
"172",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2014",2.92575342465753,0.411123287671233,55.8112328767123,96.2435616438356,146.105479452055,279.690410958904,289.347123287671,2.69945205479452,183.912328767123,5.84931506849315,1.33342465753425,2.11123287671233,2.61068493150685,19.8509589041096,24.0679452054795
"173",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2015",2.54520547945206,0.409616438356164,56.8813698630137,97.1794520547945,152.131506849315,279.941369863014,289.841095890411,2.61972602739726,186.293150684932,4.50684931506849,-0.588356164383561,2.14849315068493,2.62739726027397,19.7901369863014,23.3980821917808
"174",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2016",2.4448087431694,0.460928961748634,53.7543715846995,95.527868852459,143.301366120219,280.266666666667,289.498087431694,3.14043715846995,180.051912568306,4.7027027027027,-0.297027027027027,2.22868852459016,2.83661202185792,19.3062841530055,23.4218579234973
"175",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2017",2.18109589041096,0.434986301369863,54.3082191780822,95.3,144.677534246575,278.899178082192,288.757260273973,2.95479452054795,191.758904109589,4.01369863013699,-1.17945205479452,2.14109589041096,2.69479452054795,19.2123287671233,22.5139726027397
"176",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2018",2.47315068493151,0.416109589041096,56.4958904109589,95.9241095890411,147.313424657534,279.470410958904,289.11095890411,2.74054794520548,165.41095890411,4.6027397260274,-0.377397260273972,2.08602739726027,2.56904109589041,19.7249315068493,23.7197260273973
"177",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2019",1.89561643835616,0.407972602739726,55.5235616438356,97.3419178082192,149.648767123288,278.735342465753,288.927671232877,2.41643835616438,191.47397260274,2.06849315068493,-3.32191780821918,2.04,2.5,19.4547945205479,22.5728767123288
"178",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2020",2.54098360655738,0.448633879781421,54.1491803278689,95.4770491803279,143.118579234973,279.282513661202,289.033333333333,2.91229508196721,193.631147540984,5.08219178082192,0.216575342465754,2.11420765027322,2.66666666666667,19.2795081967213,23.2595628415301
"179",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2021",2.75972602739726,0.471643835616438,54.0106849315069,95.3441095890411,145.743287671233,279.33095890411,289.021917808219,2.96465753424658,200.564383561644,4.43835616438356,-0.81958904109589,2.20191780821918,2.76904109589041,19.3690410958904,23.2827397260274
"180",19,48.33374,-122.3423,"Non-virgin","Skagit Valley",2021,"2022",2.48618784530387,0.333646408839779,57.5944751381216,95.4127071823204,134.180110497238,277.829281767956,285.959668508287,2.68232044198895,182.419889502762,6.88888888888889,2.31972222222222,1.83038674033149,2.28618784530387,19.7353591160221,25.2149171270718
"181",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2013",2.05424657534247,0.341095890410959,58.2197260273973,98.8416438356164,145.326849315069,278.912054794521,288.132328767123,2.62219178082192,161.430136986301,6.43835616438356,2.06917808219178,1.9572602739726,2.37890410958904,20.2227397260274,23.8558904109589
"182",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2014",2.63945205479452,0.430958904109589,55.8843835616438,94.4158904109589,146.088493150685,280.243835616438,289.309589041096,2.94027397260274,172.153424657534,5.6986301369863,0.912739726027398,2.18109589041096,2.74356164383562,19.3758904109589,23.5383561643836
"183",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2015",2.15232876712329,0.420246575342466,56.706301369863,96.4504109589041,153.056164383562,280.138630136986,289.747945205479,2.83369863013699,179.635616438356,3.89041095890411,-1.30684931506849,2.20383561643836,2.73013698630137,19.4032876712329,22.5745205479452
"184",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2016",2.14781420765027,0.453005464480874,54.8158469945355,94.4346994535519,142.75956284153,280.343989071038,289.244535519126,3.36420765027322,177.267759562842,3.82432432432432,-1.67013513513513,2.24262295081967,2.88306010928962,18.9204918032787,22.6333333333333
"185",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2017",1.87178082191781,0.420246575342466,54.8498630136986,94.6857534246575,144.910410958904,278.955342465753,288.458356164384,3.13671232876712,185.104109589041,2.87671232876712,-2.57397260273973,2.15424657534247,2.73369863013699,18.9293150684932,21.7550684931507
"186",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2018",2.1241095890411,0.388328767123288,57.3794520547945,95.998904109589,147.679452054795,279.401369863014,288.76904109589,3.01068493150685,158.016438356164,3.34246575342466,-2.24438356164384,2.09123287671233,2.59452054794521,19.4652054794521,22.806301369863
"187",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2019",1.91452054794521,0.384246575342466,56.7169863013699,97.1238356164384,150.244931506849,278.826849315069,288.534246575342,2.63260273972603,180.967123287671,2.54794520547945,-2.9672602739726,2.03397260273973,2.50739726027397,19.5019178082192,22.5660273972603
"188",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2020",2.54918032786885,0.426967213114754,55.1136612021858,95.2937158469945,142.918579234973,279.384426229508,288.74043715847,3.19726775956284,191.281420765027,6.24657534246575,1.66904109589041,2.12978142076503,2.71229508196721,19.2729508196721,23.1590163934426
"189",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2021",2.84246575342466,0.473068493150685,53.4967123287671,95.2350684931507,146.310410958904,279.292054794521,289.10602739726,3.22383561643836,198.213698630137,4.50684931506849,-0.74,2.25506849315069,2.87780821917808,19.1895890410959,22.9909589041096
"190",20,48.439919,-122.393783,"Virgin","Skagit Valley",2021,"2022",2.6767955801105,0.329060773480663,57.9591160220995,94.6099447513812,135.524861878453,277.932044198895,285.696132596685,2.91160220994475,177.961325966851,8.16666666666667,3.66111111111111,1.85414364640884,2.34475138121547,19.6292817679558,25.1596685082873
"191",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2013",2.08164383561644,0.339315068493151,58.1249315068493,98.8704109589041,145.106849315069,278.877260273973,288.098630136986,2.54109589041096,161.430136986301,6.82191780821918,2.36013698630137,1.94794520547945,2.36602739726027,20.2361643835616,23.8934246575342
"192",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2014",2.72356164383562,0.428520547945205,55.7232876712329,94.927397260274,146.161095890411,280.092054794521,289.297808219178,2.85452054794521,172.153424657534,5.73972602739726,1.12534246575343,2.16520547945205,2.71232876712329,19.4608219178082,23.5901369863014
"193",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2015",2.28712328767123,0.419780821917808,56.6794520547945,96.5994520547945,152.828219178082,280.110410958904,289.738904109589,2.7572602739726,179.635616438356,4.21917808219178,-0.918767123287671,2.19095890410959,2.70712328767123,19.4775342465753,22.7605479452055
"194",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2016",2.28114754098361,0.460327868852459,54.2193989071038,94.6762295081967,143.039071038251,280.319398907104,289.356284153005,3.28224043715847,177.267759562842,4.74324324324324,-0.386756756756756,2.25081967213115,2.88770491803279,18.9893442622951,22.8002732240437
"195",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2017",1.97369863013699,0.429095890410959,54.3967123287671,94.7964383561644,144.908493150685,278.93397260274,288.573698630137,3.06739726027397,185.104109589041,3.86301369863014,-1.6186301369863,2.15972602739726,2.73835616438356,18.8928767123288,21.7860273972603
"196",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2018",2.21534246575342,0.400958904109589,56.8534246575342,95.9038356164384,147.622465753425,279.410136986301,288.878082191781,2.91397260273973,158.016438356164,4.15068493150685,-1.07849315068493,2.09616438356164,2.6013698630137,19.4120547945206,22.8295890410959
"197",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2019",1.9,0.390493150684932,56.338904109589,97.1249315068493,150.129315068493,278.798356164384,288.591506849315,2.55315068493151,180.967123287671,2.53424657534247,-3.07095890410959,2.03424657534247,2.50219178082192,19.4356164383562,22.4391780821918
"198",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2020",2.54071038251366,0.432021857923497,54.803825136612,95.3060109289618,143.044808743169,279.342896174863,288.764480874317,3.09098360655738,191.281420765027,6.16438356164384,1.51054794520548,2.12431693989071,2.69972677595628,19.2409836065574,23.0710382513661
"199",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2021",2.77945205479452,0.476082191780822,53.541095890411,95.0528767123288,146.193150684932,279.354246575342,289.049315068493,3.13041095890411,198.213698630137,4.63013698630137,-0.653561643835616,2.24821917808219,2.85890410958904,19.1983561643836,23.0117808219178
"200",21,48.40048,-122.409583,"Non-virgin","Skagit Valley",2021,"2022",2.66685082872928,0.330331491712707,57.9425414364641,94.6005524861879,135.209944751381,277.960220994475,285.695027624309,2.83149171270718,177.961325966851,8,3.435,1.8524861878453,2.32762430939227,19.6458563535912,25.1983425414365
"201",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2013",1.90684931506849,0.341945205479452,58.3342465753425,98.6060273972603,144.707671232877,279.167945205479,288.017808219178,2.56739726027397,161.430136986301,7.35616438356164,2.75246575342466,1.95123287671233,2.37753424657534,20.0709589041096,23.5679452054795
"202",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2014",2.47397260273973,0.444027397260274,55.3432876712329,94.0775342465753,145.745205479452,280.480821917808,289.353698630137,2.88602739726027,172.153424657534,5.83561643835616,1.33027397260274,2.19945205479452,2.77698630136986,19.0945205479452,23.0216438356164
"203",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2015",2.05041095890411,0.42358904109589,56.7734246575342,96.052602739726,152.403835616438,280.4,289.677534246575,2.79232876712329,179.635616438356,4.21917808219178,-0.810821917808219,2.20520547945205,2.73780821917808,19.2408219178082,22.3060273972603
"204",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2016",1.85491803278689,0.474590163934426,53.8357923497268,94.2568306010929,142.802732240437,280.562295081967,289.447540983607,3.31639344262295,177.267759562842,3.81081081081081,-1.67540540540541,2.28032786885246,2.94781420765027,18.5464480874317,21.8691256830601
"205",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2017",1.67260273972603,0.448575342465753,53.9353424657534,94.6049315068493,144.541369863014,279.229589041096,288.718356164384,3.07698630136986,185.104109589041,1.54794520547945,-3.93671232876712,2.18958904109589,2.7841095890411,18.5715068493151,21.3468493150685
"206",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2018",1.96027397260274,0.431232876712329,55.7994520547945,95.5767123287671,147.222465753425,279.71698630137,289.147671232877,2.93424657534247,158.016438356164,2.49315068493151,-2.98767123287671,2.14739726027397,2.68794520547945,19.018904109589,22.101095890411
"207",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2019",1.67479452054795,0.432164383561644,54.7619178082192,96.574794520548,149.713424657534,279.138082191781,289.00602739726,2.58493150684932,180.967123287671,1.49315068493151,-4.01287671232877,2.10739726027397,2.62684931506849,19.0750684931507,21.9134246575342
"208",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2020",2.14371584699454,0.468688524590164,53.4953551912568,94.8472677595628,142.663114754098,279.606830601093,289.119672131148,3.11092896174863,191.281420765027,3.78082191780822,-1.6727397260274,2.18333333333333,2.8,18.796174863388,22.2707650273224
"209",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2021",2.40849315068493,0.514657534246575,52.2969863013699,94.8117808219178,145.822191780822,279.493150684931,289.421643835616,3.14493150684932,198.213698630137,3.3013698630137,-2.16,2.30739726027397,2.95315068493151,18.8980821917808,22.4008219178082
"210",22,48.387201,-122.489909,"Virgin","Skagit Valley",2021,"2022",2.19447513812155,0.341988950276243,57.5613259668508,94.6127071823204,134.403867403315,278.113259668508,285.880662983425,2.84917127071823,177.961325966851,7.5,3.08388888888889,1.86408839779006,2.35801104972376,19.2878453038674,24.2132596685083
"211",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2013",1.90684931506849,0.341945205479452,58.3342465753425,98.6060273972603,144.707671232877,279.167945205479,288.017808219178,2.56739726027397,161.430136986301,7.35616438356164,2.75246575342466,1.95123287671233,2.37753424657534,20.0709589041096,23.5679452054795
"212",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2014",2.47397260273973,0.444027397260274,55.3432876712329,94.0775342465753,145.745205479452,280.480821917808,289.353698630137,2.88602739726027,172.153424657534,5.83561643835616,1.33027397260274,2.19945205479452,2.77698630136986,19.0945205479452,23.0216438356164
"213",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2015",2.05041095890411,0.42358904109589,56.7734246575342,96.052602739726,152.403835616438,280.4,289.677534246575,2.79232876712329,179.635616438356,4.21917808219178,-0.810821917808219,2.20520547945205,2.73780821917808,19.2408219178082,22.3060273972603
"214",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2016",1.85491803278689,0.474590163934426,53.8357923497268,94.2568306010929,142.802732240437,280.562295081967,289.447540983607,3.31639344262295,177.267759562842,3.81081081081081,-1.67540540540541,2.28032786885246,2.94781420765027,18.5464480874317,21.8691256830601
"215",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2017",1.67260273972603,0.448575342465753,53.9353424657534,94.6049315068493,144.541369863014,279.229589041096,288.718356164384,3.07698630136986,185.104109589041,1.54794520547945,-3.93671232876712,2.18958904109589,2.7841095890411,18.5715068493151,21.3468493150685
"216",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2018",1.96027397260274,0.431232876712329,55.7994520547945,95.5767123287671,147.222465753425,279.71698630137,289.147671232877,2.93424657534247,158.016438356164,2.49315068493151,-2.98767123287671,2.14739726027397,2.68794520547945,19.018904109589,22.101095890411
"217",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2019",1.67479452054795,0.432164383561644,54.7619178082192,96.574794520548,149.713424657534,279.138082191781,289.00602739726,2.58493150684932,180.967123287671,1.49315068493151,-4.01287671232877,2.10739726027397,2.62684931506849,19.0750684931507,21.9134246575342
"218",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2020",2.14371584699454,0.468688524590164,53.4953551912568,94.8472677595628,142.663114754098,279.606830601093,289.119672131148,3.11092896174863,191.281420765027,3.78082191780822,-1.6727397260274,2.18333333333333,2.8,18.796174863388,22.2707650273224
"219",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2021",2.40849315068493,0.514657534246575,52.2969863013699,94.8117808219178,145.822191780822,279.493150684931,289.421643835616,3.14493150684932,198.213698630137,3.3013698630137,-2.16,2.30739726027397,2.95315068493151,18.8980821917808,22.4008219178082
"220",23,48.382227,-122.494621,"Non-virgin","Skagit Valley",2021,"2022",2.19447513812155,0.341988950276243,57.5613259668508,94.6127071823204,134.403867403315,278.113259668508,285.880662983425,2.84917127071823,177.961325966851,7.5,3.08388888888889,1.86408839779006,2.35801104972376,19.2878453038674,24.2132596685083
"221",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2013",0.39041095890411,0.919945205479452,36.6591780821918,84.9742465753425,182.620273972603,276.839726027397,290.488493150685,2.99945205479452,218.879452054795,5.57534246575342,0.867260273972603,3.14164383561644,4.30438356164384,14.4602739726027,15.3041095890411
"222",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2014",0.477260273972603,0.923945205479452,37.6797260273973,83.2082191780822,182.669315068493,276.806849315069,290.659178082192,3.34082191780822,213.78904109589,3.0958904109589,-2.28575342465753,3.29095890410959,4.5558904109589,14.3498630136986,15.0805479452055
"223",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2015",0.479452054794521,1.01895890410959,36.8597260273973,83.0024657534247,188.976438356164,277.395890410959,291.718630136986,2.93260273972603,208.693150684932,3.79452054794521,-1.56575342465753,3.37068493150685,4.63643835616438,14.2728767123288,14.9002739726027
"224",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2016",0.586612021857923,0.838989071038251,41.5565573770492,90.7592896174863,183.127868852459,277.473770491803,290.709836065574,3.11939890710383,186.860655737705,7.37837837837838,2.79756756756757,3.07950819672131,4.16994535519126,16.0090163934426,17.1625683060109
"225",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2017",0.548219178082192,0.844465753424658,42.1887671232877,87.553698630137,184.365753424658,276.263287671233,289.296164383562,2.95178082191781,185.109589041096,7.08219178082192,2.5558904109589,3.01972602739726,4.04630136986301,16.0594520547945,16.9230136986301
"226",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2018",0.479452054794521,0.885095890410959,38.5175342465753,85.7695890410959,187.064657534247,277.300547945205,290.791506849315,3.11068493150685,202.665753424658,4.91780821917808,-0.116575342465753,3.2227397260274,4.38931506849315,15.3890410958904,16.1934246575342
"227",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2019",0.401643835616438,0.765205479452055,43.5156164383562,87.6194520547945,184.345479452055,276.384657534247,288.948219178082,2.91890410958904,203.043835616438,5.01369863013699,0.108904109589041,2.95616438356164,3.95561643835616,15.5331506849315,16.3041095890411
"228",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2020",0.431967213114754,0.917103825136612,35.8655737704918,83.8745901639344,185.611202185792,277.02349726776,290.925409836066,3.29562841530055,199.489071038251,3.38356164383562,-2.19780821917808,3.2844262295082,4.54699453551913,13.9281420765027,14.6680327868852
"229",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2021",0.353972602739726,0.987780821917808,36.3197260273973,82.5032876712329,187.323561643836,277.395068493151,291.279452054795,3.26465753424658,204.202739726027,2.12328767123288,-3.36301369863014,3.4227397260274,4.73315068493151,13.6780821917808,14.1912328767123
"230",24,47.092944,-119.688722,"Virgin","Columbia Basin",2022,"2022",0.642541436464088,0.504696132596685,46.3364640883978,92.2198895027624,185.844751381215,273.676243093923,285.934806629834,3.04309392265193,185.602209944751,4.13888888888889,-1.38083333333333,2.54806629834254,3.35027624309392,16.624861878453,18.5060773480663
"231",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2013",0.39041095890411,0.919945205479452,36.6591780821918,84.9742465753425,182.620273972603,276.839726027397,290.488493150685,2.99945205479452,218.879452054795,5.57534246575342,0.867260273972603,3.14164383561644,4.30438356164384,14.4602739726027,15.3041095890411
"232",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2014",0.477260273972603,0.923945205479452,37.6797260273973,83.2082191780822,182.669315068493,276.806849315069,290.659178082192,3.34082191780822,213.78904109589,3.0958904109589,-2.28575342465753,3.29095890410959,4.5558904109589,14.3498630136986,15.0805479452055
"233",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2015",0.479452054794521,1.01895890410959,36.8597260273973,83.0024657534247,188.976438356164,277.395890410959,291.718630136986,2.93260273972603,208.693150684932,3.79452054794521,-1.56575342465753,3.37068493150685,4.63643835616438,14.2728767123288,14.9002739726027
"234",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2016",0.586612021857923,0.838989071038251,41.5565573770492,90.7592896174863,183.127868852459,277.473770491803,290.709836065574,3.11939890710383,186.860655737705,7.37837837837838,2.79756756756757,3.07950819672131,4.16994535519126,16.0090163934426,17.1625683060109
"235",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2017",0.548219178082192,0.844465753424658,42.1887671232877,87.553698630137,184.365753424658,276.263287671233,289.296164383562,2.95178082191781,185.109589041096,7.08219178082192,2.5558904109589,3.01972602739726,4.04630136986301,16.0594520547945,16.9230136986301
"236",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2018",0.479452054794521,0.885095890410959,38.5175342465753,85.7695890410959,187.064657534247,277.300547945205,290.791506849315,3.11068493150685,202.665753424658,4.91780821917808,-0.116575342465753,3.2227397260274,4.38931506849315,15.3890410958904,16.1934246575342
"237",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2019",0.401643835616438,0.765205479452055,43.5156164383562,87.6194520547945,184.345479452055,276.384657534247,288.948219178082,2.91890410958904,203.043835616438,5.01369863013699,0.108904109589041,2.95616438356164,3.95561643835616,15.5331506849315,16.3041095890411
"238",25,47.099982,-119.677853,"Non-virgin","Columbia Basin",2022,"2020",0.431967213114754,0.917103825136612,35.8655737704918,83.8745901639344,185.611202185792,277.02349726776,290.925409836066,3.29562841530055,199.489071038251,3.38356164383562,-2.19780821917808,3.2844262295082,4.54699453551913,13.9281420765027,14.6680327868852
